source_id,publisher,title,source_url,raw_file,sha256,bytes,source_status,domain,rights_status,terms_url,terms_checked_date,public_release_action,acquisition_instruction,archive_reliance,attribution_requirement,third_party_caveat,note
NTA-2024-SHINKOKU-T7-PDF,National Tax Agency,2024 Sample Survey for Self-Assessment Income Tax Table 7 - Salary Receipt Class Table PDF,https://www.nta.go.jp/publication/statistics/kokuzeicho/shinkokuhyohon2024/pdf/R06_07.pdf,data/raw/nta/nta_2024_shinkoku_sample_table7_salary_receipts.pdf,edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc,227692,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/publication/statistics/kokuzeicho/shinkokuhyohon2024/pdf/R06_07.pdf and verify SHA-256 edb9e08376628e9b8de1f3815e6198a6ab96cfdb73ebbc5b4074ac8af3376ebc; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-2024-SHINKOKU-T7-XLSX,National Tax Agency,2024 Sample Survey for Self-Assessment Income Tax Table 7 - Salary Receipt Class Table,https://www.nta.go.jp/publication/statistics/kokuzeicho/shinkokuhyohon2024/xls/R06_07.xlsx,data/raw/nta/nta_2024_shinkoku_sample_table7_salary_receipts.xlsx,626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680,19104,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/publication/statistics/kokuzeicho/shinkokuhyohon2024/xls/R06_07.xlsx and verify SHA-256 626eec739f998eddfffcada85061d8050073d43a4fb05f5f7532603001213680; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-2026-DEPENDENT-DEDUCTION,National Tax Agency,2026 withholding declaration instructions - dependent deduction amounts,https://www.nta.go.jp/taxes/tetsuzuki/shinsei/annai/gensen/pdf/2026bun_08.pdf,data/raw/nta/nta_2026_dependent_deduction_amounts.pdf,430721c32e4d35a84a40670089f761ffacfb3b494c8050a982e43c4f516bce00,1759277,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/taxes/tetsuzuki/shinsei/annai/gensen/pdf/2026bun_08.pdf and verify SHA-256 430721c32e4d35a84a40670089f761ffacfb3b494c8050a982e43c4f516bce00; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-2026-INCOME-TAX,National Tax Agency,Income tax mechanism - 2026,https://www.nta.go.jp/publication/pamph/koho/kurashi/html/01_1.htm,data/raw/nta/nta_2026_income_tax_mechanism.html,4c7450ea67d9a33995916f6e29da8cf05810448b4694d81b83a5c213b1fa7a86,13902,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/publication/pamph/koho/kurashi/html/01_1.htm and verify SHA-256 4c7450ea67d9a33995916f6e29da8cf05810448b4694d81b83a5c213b1fa7a86; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-2026-PENSION-DETAIL,National Tax Agency,2026 withholding income-tax outline - public pension deduction detail,https://www.nta.go.jp/publication/pamph/gensen/aramashi2026/pdf/06.pdf,data/raw/nta/nta_2026_public_pension_deduction_detail.pdf,d73b46f7b3e855cfd8016251bb699049ec721017e8693ea722cf72e001eb1e71,743850,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/publication/pamph/gensen/aramashi2026/pdf/06.pdf and verify SHA-256 d73b46f7b3e855cfd8016251bb699049ec721017e8693ea722cf72e001eb1e71; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-2026-PENSION-TAX,National Tax Agency,Elderly people and tax (pensions) - 2026,https://www.nta.go.jp/publication/pamph/koho/kurashi/html/03_1.htm,data/raw/nta/nta_2026_pension_tax.html,c245594531bd0993895054e77f1e523b516d22496dc1bd8dd32d2d16754bfb57,12597,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/publication/pamph/koho/kurashi/html/03_1.htm and verify SHA-256 c245594531bd0993895054e77f1e523b516d22496dc1bd8dd32d2d16754bfb57; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-2026-TAX-REFORM,National Tax Agency,April 2026 outline of withholding income-tax reform,https://www.nta.go.jp/publication/pamph/gensen/2026kaisei.pdf,data/raw/nta/nta_2026_withholding_tax_reform.pdf,8db585cd5feef2eb29109a16a2e7b16054a0fa4d6423ac622d9ea12c54b39945,1632234,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/publication/pamph/gensen/2026kaisei.pdf and verify SHA-256 8db585cd5feef2eb29109a16a2e7b16054a0fa4d6423ac622d9ea12c54b39945; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-CONSUMPTION-TAX-BASIC,National Tax Agency,Tax Answer No.6101 - basic mechanism of consumption tax,https://www.nta.go.jp/taxes/shiraberu/taxanswer/shohi/6101.htm,data/raw/vat_compliance/nta_consumption_tax_basic_mechanism.html,b5ecdc37b7b5de3376fe64c7bb30f420b0938fe4835dd4d1d7bdfb46184921f1,16878,RAW_OFFICIAL_METADATA,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/taxes/shiraberu/taxanswer/shohi/6101.htm and verify SHA-256 b5ecdc37b7b5de3376fe64c7bb30f420b0938fe4835dd4d1d7bdfb46184921f1; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-FY2024-WITHHOLDING-STATUS,National Tax Agency,FY2024 Withholding Income Tax Statistics - taxation status,https://www.nta.go.jp/publication/statistics/kokuzeicho/gensen2024/gensen/pdf/03_kazeijokyo.xlsx,data/raw/nta/nta_fy2024_withholding_income_tax_status.xlsx,87133c85ecaa3ea0a16953ebadb52d25e7b99de85a839148b127179877eb11fb,69711,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/publication/statistics/kokuzeicho/gensen2024/gensen/pdf/03_kazeijokyo.xlsx and verify SHA-256 87133c85ecaa3ea0a16953ebadb52d25e7b99de85a839148b127179877eb11fb; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-INCOME-TAX-RATE-2260,National Tax Agency,Tax Answer No.2260 - income tax rates,https://www.nta.go.jp/taxes/shiraberu/taxanswer/shotoku/2260.htm,data/raw/nta/nta_income_tax_answer_2260_rates.html,b3c03d163fa7ee33870b3c96a9b07ba084c2fb25a56afe5ff75b7117808c2171,20221,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/taxes/shiraberu/taxanswer/shotoku/2260.htm and verify SHA-256 b3c03d163fa7ee33870b3c96a9b07ba084c2fb25a56afe5ff75b7117808c2171; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-INFO-EXCHANGE-2024,National Tax Agency,FY2024 status of information exchange under tax treaties,https://www.nta.go.jp/information/release/pdf/0026001-016.pdf,data/raw/nta/nta_fy2024_tax_treaty_information_exchange.pdf,a3299656b33d37d30c541f7495c07f409218ae1d81f1e273ee0c3aa58e96faab,1701795,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/information/release/pdf/0026001-016.pdf and verify SHA-256 a3299656b33d37d30c541f7495c07f409218ae1d81f1e273ee0c3aa58e96faab; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-INVOICE-REGISTRATION-NUMBER-RULE,National Tax Agency,Qualified-invoice issuer registration-number construction rule,https://www.keisan.nta.go.jp/r4yokuaru/shohizei/ippankazei/shiirezeigakukojo/tekikakuseikyuusyo.html,data/raw/vat_linkage/nta_invoice_registration_number_rule.html,f046ecd6a2cc253174752cdd1fe07830450d464b1cafa6d4f37d4a3f573c13f0,22349,RAW_OFFICIAL_LINKAGE_METADATA,www.keisan.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.keisan.nta.go.jp/r4yokuaru/shohizei/ippankazei/shiirezeigakukojo/tekikakuseikyuusyo.html and verify SHA-256 f046ecd6a2cc253174752cdd1fe07830450d464b1cafa6d4f37d4a3f573c13f0; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"NTA terms explicitly apply to the tax-return preparation subdomain; PDL1.0 reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-INVOICE-SYSTEM-OVERVIEW,National Tax Agency,Invoice system overview,https://www.nta.go.jp/taxes/shiraberu/zeimokubetsu/shohi/keigenzeiritsu/invoice_about.htm,data/raw/vat_compliance/nta_invoice_system_overview.html,f2cb2875e430e1565dbb03685d7952c5c40a3cac9b5ed6486b55f8c12c58c8a1,78273,RAW_OFFICIAL_METADATA,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/taxes/shiraberu/zeimokubetsu/shohi/keigenzeiritsu/invoice_about.htm and verify SHA-256 f2cb2875e430e1565dbb03685d7952c5c40a3cac9b5ed6486b55f8c12c58c8a1; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-MINKAN-2024-T1,National Tax Agency,"2024 Private Salary Survey Table 1 - salary earners, salary amount and tax",https://www.nta.go.jp/publication/statistics/kokuzeicho/minkan2024/excel/R06_01.xlsx,data/raw/nta/nta_minkan2024_table1_salary_persons_amount_tax.xlsx,e4d957dc0c115a42a8a34dc2cd58a2044c41b237697b2ede23574637a42b3904,26609,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/publication/statistics/kokuzeicho/minkan2024/excel/R06_01.xlsx and verify SHA-256 e4d957dc0c115a42a8a34dc2cd58a2044c41b237697b2ede23574637a42b3904; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-MINKAN-2024-T16,National Tax Agency,2024 Private Salary Survey Table 16 - taxpayers/non-taxpayers by salary class,https://www.nta.go.jp/publication/statistics/kokuzeicho/minkan2024/excel/R06_16.xlsx,data/raw/nta/nta_minkan2024_table16_taxpayer_nontaxpayer.xlsx,11b941a52dff3681f0e19415ba095746cd0ed24e54dd6b159521e2145b13c1e6,38372,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/publication/statistics/kokuzeicho/minkan2024/excel/R06_16.xlsx and verify SHA-256 11b941a52dff3681f0e19415ba095746cd0ed24e54dd6b159521e2145b13c1e6; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-MINKAN-2024-T17,National Tax Agency,2024 Private Salary Survey Table 17 - deductions by salary class,https://www.nta.go.jp/publication/statistics/kokuzeicho/minkan2024/excel/R06_17.xlsx,data/raw/nta/nta_minkan2024_table17.xlsx,b10882fab0de60802f1b430274527dbf987b20dce6ada348cfd709f9f2d6fee6,180713,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/publication/statistics/kokuzeicho/minkan2024/excel/R06_17.xlsx and verify SHA-256 b10882fab0de60802f1b430274527dbf987b20dce6ada348cfd709f9f2d6fee6; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-MINKAN-2024-T19,National Tax Agency,2024 Private Salary Survey Table 19 - salary earners without year-end adjustment,https://www.nta.go.jp/publication/statistics/kokuzeicho/minkan2024/excel/R06_19.xlsx,data/raw/nta/nta_minkan2024_table19_not_year_end_adjusted.xlsx,220b34508d4ff778cf375aabdd097d425aa7ded0f173c40022f51ad2cd2614e4,33271,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/publication/statistics/kokuzeicho/minkan2024/excel/R06_19.xlsx and verify SHA-256 220b34508d4ff778cf375aabdd097d425aa7ded0f173c40022f51ad2cd2614e4; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-MINKAN-METHODOLOGY,National Tax Agency,Private Salary Survey methodology and terminology,https://www.nta.go.jp/publication/statistics/kokuzeicho/minkan/top.htm,data/raw/nta/nta_private_salary_survey_methodology.html,4ce6d9a50704b9035fa3e4f0522e519a63ad6f90acde54096326c536212319e8,29871,RAW_OFFICIAL_METADATA,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/publication/statistics/kokuzeicho/minkan/top.htm and verify SHA-256 4ce6d9a50704b9035fa3e4f0522e519a63ad6f90acde54096326c536212319e8; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-NAGOYA-2024-SHINKOKU-21-XLSX,National Tax Agency - Nagoya Regional Taxation Bureau,2024 Self-Assessment Income Tax regional Table 2-1 - taxation status,https://www.nta.go.jp/about/organization/nagoya/statistics/r06/xls/2-1.xlsx,data/raw/nta/nta_nagoya_2024_shinkoku_2-1.xlsx,0322d55bdc3c7b07373519bcbd38ae6762098435658222a3ca3be9fbfe5b4e2f,84695,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/about/organization/nagoya/statistics/r06/xls/2-1.xlsx and verify SHA-256 0322d55bdc3c7b07373519bcbd38ae6762098435658222a3ca3be9fbfe5b4e2f; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-NAGOYA-2024-SHINKOKU-22-XLSX,National Tax Agency - Nagoya Regional Taxation Bureau,2024 Self-Assessment Income Tax regional Table 2-2 - income-class persons,https://www.nta.go.jp/about/organization/nagoya/statistics/r06/xls/2-2.xlsx,data/raw/nta/nta_nagoya_2024_shinkoku_2-2.xlsx,6afa9f4cf9235401e5f12aa642fcf293e868a3e3acd09c2a8454ca558feec42e,222006,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/about/organization/nagoya/statistics/r06/xls/2-2.xlsx and verify SHA-256 6afa9f4cf9235401e5f12aa642fcf293e868a3e3acd09c2a8454ca558feec42e; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-NONRESIDENT-GUIDANCE,National Tax Agency,Tax Answer No.1926 - non-residents with Japanese domestic-source income,https://www.nta.go.jp/taxes/shiraberu/taxanswer/shotoku/1926.htm,data/raw/nta/nonresident_domestic_source_guidance.html,49396b4da0f520ce391d964aa711c7d48e10badba9ff3e77abfd1e6590e1fd50,19908,RAW_OFFICIAL,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/taxes/shiraberu/taxanswer/shotoku/1926.htm and verify SHA-256 49396b4da0f520ce391d964aa711c7d48e10badba9ff3e77abfd1e6590e1fd50; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-NTC-INDEX-2026-09-12,National Tax Agency / National Tax College,National Tax College index snapshot for current joint-research announcements,https://www.nta.go.jp/about/organization/ntc/,data/raw/income_tax/nta_ntc_index_2026-09-12.html,e8f32f3e23754754ccc20414793cb78a41a68056e442a251cd52132c3aa8c1fd,26455,RAW_OFFICIAL_ACCESS_QUERY,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/about/organization/ntc/ and verify SHA-256 e8f32f3e23754754ccc20414793cb78a41a68056e442a251cd52132c3aa8c1fd; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-NTC-JOINT-RESEARCH-CALL6,National Tax Agency / National Tax College,Sixth call for joint research using NTA administrative-record microdata,https://www.nta.go.jp/about/organization/ntc/kyodokenkyu/koubo/index.htm,data/raw/vat_linkage/nta_joint_research_call6.html,79e16af0843eef9b09b4a99e835a72f357ef5380efef54e71e10b294a660c88f,20350,RAW_OFFICIAL_ACCESS_METADATA,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/about/organization/ntc/kyodokenkyu/koubo/index.htm and verify SHA-256 79e16af0843eef9b09b4a99e835a72f357ef5380efef54e71e10b294a660c88f; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
NTA-NTC-JOINT-RESEARCH-FAQ,National Tax Agency / National Tax College,Joint-research frequently asked questions,https://www.nta.go.jp/about/organization/ntc/kyodokenkyu/yokuaru/index.htm,data/raw/income_tax/nta_joint_research_faq.html,12329e6b311d3135787340d28383fcf72775283a3b69347603979270970820ed,74312,RAW_OFFICIAL_ACCESS_METADATA,www.nta.go.jp,SITE_TERMS_ALLOW_REUSE_WITH_ATTRIBUTION,https://www.nta.go.jp/chuijiko/copy.htm,2026-09-13,EXCLUDE_RAW_ACQUIRE_EXTERNALLY,"Retrieve from https://www.nta.go.jp/about/organization/ntc/kyodokenkyu/yokuaru/index.htm and verify SHA-256 12329e6b311d3135787340d28383fcf72775283a3b69347603979270970820ed; if bytes differ, treat the upstream source as changed and do not silently substitute.",NONE_DECLARED_IN_SOURCE_CATALOG,CITE_PUBLISHER_TITLE_AND_SOURCE_URL,SOURCE_OR_EMBEDDED_THIRD_PARTY_RIGHTS_MAY_OVERRIDE_SITE_TERMS,"PDL1.0-style reuse terms apply subject to attribution, third-party rights, and content-specific exceptions."
